Title,Manufacturer,Author,Qualifier,Year,ModelNo,Rarity,CartType,MachineType,LController,RController,MD5,HelpUri
Blackjack,Atari,Bob Whitehead,,1977,,Rare,,A2600PAL,Paddles,Paddles,575c0fb61e66a31d982c95c9dea6865c,http://www.atariage.com/manual_html_page.html?SoftwareID=869
Blackjack,Atari,Bob Whitehead,,1977,,Rare,,A2600PAL,Paddles,Paddles,19a9d3f9fa1b1358fb53009444247aaf,http://www.atariage.com/manual_html_page.html?SoftwareID=869
Blackjack,Atari,Bob Whitehead,,1977,,Rare,,A2600PAL,Paddles,Paddles,ff3bd0c684f7144aeaa18758d8281a78,http://www.atariage.com/manual_html_page.html?SoftwareID=869
Blackjack (32-in-1),Atari,Bob Whitehead,,,,,,A2600PAL,Paddles,Paddles,ff7627207e8aa03730c35c735a82c26c,http://www.atariage.com/manual_html_page.html?SoftwareID=869
Blair Witch Project,,Tim Snider,Hack,,,,,A2600NTSC,,,93420cc4cb1af1f2175c63e52ec18332,
Blue and White Sprite Demo,,,,,,,,A2600NTSC,,,dad2ab5f66f98674f12c92abcfbf3a20,
Blue Dot Demo,,,,,,,,A2600NTSC,,,fcf8e306f6615f74feba5cb25550038c,
Blueprint,CBS Electronics,,,,4L-2486,Uncommon,,A2600NTSC,,,33d68c3cd74e5bc4cf0df3716c5848bc,
Blueprint,CBS Electronics,,,,4L-2486,Uncommon,,A2600PAL,,,2432f33fd278dea5fe6ae94073627fcc,
BMX Air Master,TNT Games,,,1989,CX26190,Extremely Rare,,A2600NTSC,,,968efc79d500dce52a906870a97358ab,
BMX Air Master,TNT Games,,,1989,CX26190,Extremely Rare,,A2600PAL,,,7c757bb151269b2a626c907a22f5dae7,
Bobby geht nach Hause,Starsoft,,,,,,,A2600PAL,,,48e5c4ae4f2d3b62b35a87bca18dc9f5,
Bobby is Going Home,Bitcorp,,,,PG206,Rare,,A2600PAL,,,2823364702595feea24a3fbee138a243,
Bobby is Going Home,CCE,,,,PG206,Rare,,A2600NTSC,,,3cbdf71bb9fd261fbc433717f547d738,
Bobby is Going Home,CCE,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,afe776db50e3378cd6f29c7cdd79104a,
Bobby is Going Home (Brazil),Rentacom,,,,,,,A2600NTSC,,,2f2f9061398a74c80420b99ddecf6448,
Bogey Blaster,Telegames,,,,5861 A030,Rare,,A2600PAL,,,b438a6aa9d4b9b8f0b2ddb51323b21e4,
Bogey Blaster,Telegames,,,,5861 A030,Rare,,A2600PAL,,,c59633dbebd926c150fb6d30b0576405,
Boing!,,,,,,Extremely Rare,,A2600NTSC,,,14c2548712099c220964d7f044c59fd9,
Boing!,,,,,,New Release,,A2600NTSC,,,0e08cd2c5bcf11c6a7e5a009a7715b6a,
Boing!,,,,,,New Release,,A2600NTSC,,,5d8fb14860c2f198472b233874f6b0c9,
Boing!,First Star Software,,,1983,,,,A2600PAL,,,c471b97446a85304bbac021c57c2cb49,
Boom Bang (a.k.a. Crackpots),Cooper Black,,,,,Extremely Rare,,A2600NTSC,,,a2aae759e4e76f85c8afec3b86529317,
Boom Bang (a.k.a. Kampf dem Steinfresser),Starsoft,,,,,,,A2600PAL,,,73aa02458b413091ac940c0489301710,
Booster by Junkosoft,Junkosoft,,,,,,,A2600NTSC,,,02e3f4ba156fb578bef7d7a0bf3400c1,
Bowling,Atari,Larry Kaplan,,1978,CX2628,Common,,A2600NTSC,,,c9b7afad3bfd922e006a6bfc1d4f3fe7,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Bowling,Atari,Larry Kaplan,,1978,CX2628,Common,,A2600NTSC,,,4a1a0509bfc1015273a542dfe2040958,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Bowling,Atari,Larry Kaplan,,1978,CX2628,Common,,A2600NTSC,,,d4aa6d6095258ce46aaf6f144b09eea7,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Bowling,Atari,Larry Kaplan,,1978,CX2628,Common,,A2600NTSC,,,a28d872fc50fa6b64eb35981d0f4bb8d,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Bowling,Atari,Larry Kaplan,,1978,CX2628,Common,,A2600PAL,,,969b968383d9f0e9d8ffd1056bcaef49,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Bowling,Dactar,,,,,,,A2600PAL,,,32ecb5a652eb73d287e883eea751d99c,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Bowling (32-in-1),Atari,,,,,,,A2600PAL,,,f69bb58b815a6bdca548fa4d5e0d5a75,http://www.atariage.com/manual_thumbs.html?SoftwareID=879
Boxen,Ariola,,,,,,,A2600PAL,,,7f07cd2e89dda5a3a90d3ab064bfd1f6,
Boxing,Activision,Bob Whitehead,,1981,AG-002,Uncommon,,A2600NTSC,,,c3ef5c4653212088eda54dc91d787870,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Boxing,Activision,Bob Whitehead,,1981,AG-002,Uncommon,,A2600NTSC,,,277cca62014fceebb46c549bac25a2e3,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Boxing,Activision,Bob Whitehead,,1981,AG-002,Uncommon,,A2600NTSC,,,88f74ec75ef696e7294b7b6ac5ca465f,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Boxing,Activision,Bob Whitehead,,1981,AG-002,Uncommon,,A2600PAL,,,25f2e760cd7f56b88aac88d63757d41b,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Boxing,Activision,Bob Whitehead,,,,,,A2600PAL,,,fd6e507b5df68beeeddeaf696b6828fa,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Boxing,Dactar,,,,,,,A2600PAL,,,cfb3260c603b0341d49ddfc94051ec10,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Boxing (32-in-1),Atari,Bob Whitehead,,,,,,A2600PAL,,,2c45c3eb819a797237820a1816c532eb,http://www.atariage.com/manual_thumbs.html?SoftwareID=882
Brain Games,Atari,Larry Kaplan,,1982,CX2664,Uncommon,,A2600NTSC,Keypad,Keypad,1cca2197d95c5a41f2add49a13738055,
Brain Games,Atari,Larry Kaplan,,1982,CX2664,Uncommon,,A2600NTSC,Keypad,Keypad,cb9626517b440f099c0b6b27ca65142c,
Brain Games,Atari,Larry Kaplan,,1982,CX2664,Uncommon,,A2600PAL,Keypad,Keypad,f280976d69d6e27a48506bd6bad11dcd,
Breakdown (a.k.a. Capture),Dynamics-Goliath,,,,,,,A2600PAL,,,372bddf113d088bc572f94e98d8249f5,
Breaking News,,Ric Pryor,Hack,,,,MN16K,A2600NTSC,,,4dbf47c7f5ac767a3b07843a530d29a5,
Breakout - Breakaway IV,Atari,Brad Stewart & Steve Jobs,,1978,CX2622,Common,,A2600NTSC,Paddles,Paddles,f34f08e5eb96e500e851a80be3277a56,http://www.atariage.com/manual_thumbs.html?SoftwareID=889
Breakout - Breakaway IV,Atari,Brad Stewart & Steve Jobs,,1978,CX2622,Common,,A2600NTSC,Paddles,Paddles,9a25b3cfe2bbb847b66a97282200cca2,http://www.atariage.com/manual_thumbs.html?SoftwareID=889
Breakout - Breakaway IV,Atari,Brad Stewart & Steve Jobs,,1978,CX2622,Common,,A2600NTSC,Paddles,Paddles,c738fc3f5aae1e8f86f7249f6c82ac81,http://www.atariage.com/manual_thumbs.html?SoftwareID=889
Breakout - Breakaway IV,Atari,Brad Stewart & Steve Jobs,,1978,CX2622,Common,,A2600NTSC,Paddles,Paddles,4df6124093ccb4f0b6c26a719f4b7706,http://www.atariage.com/manual_thumbs.html?SoftwareID=889
Breakout - Breakaway IV,Atari,Brad Stewart & Steve Jobs,,1978,CX2622,Common,,A2600PAL,Paddles,Paddles,6c76fe09aa8b39ee52035e0da6d0808b,http://www.atariage.com/manual_thumbs.html?SoftwareID=889
Brick Kick,,,,,,,,A2600PAL,,,056ff67dd9715fafa91fb8b0ddcc4a46,
Brick Kick,R.J.P.G.,,,,,Extremely Rare,,A2600NTSC,,,e80a4026d29777c3c7993fbfaee8920f,
Bridge,Activision,Larry Kaplan,,1981,AX-006,Uncommon,,A2600NTSC,,,cfd6a8b23d12b0462baf6a05ef347cd8,
Buck Rogers - Planet of Zoom,Sega,,,1983,005-01,Uncommon,,A2600NTSC,,,1cf59fc7b11cdbcefe931e41641772f6,
Bugs,Data Age,,,1982,DA 1005,Uncommon,,A2600NTSC,,,68597264c8e57ada93be3a5be4565096,
Bugs Bunny,Atari,,,,,Prototype,,A2600NTSC,,,fa4404fabc094e3a31fcd7b559cdd029,
Bump 'N' Jump,Mattel,,,1983,MT7045,Rare,MN16K,A2600NTSC,,,76f53abbbf39a0063f24036d6ee0968a,
Bump 'N' Jump,Mattel,,,1983,MT7045,Rare,MN16K,A2600NTSC,,,205f4e080db97d3641a780c8c40261ef,
Bump 'N' Jump,Telegames,,,,,,MN16K,A2600PAL,,,9295570a141cdec18074c55dc7229d08,
Bumper Bash,Spectravideo,,,1983,,,,A2600NTSC,,,aa1c41f86ec44c0a44eb64c332ce08af,
Bumper Bash,Spectravideo,,,1983,,,,A2600PAL,,,1bf503c724001b09be79c515ecfcbd03,
Burgertime,Mattel,,,1982,MT4518,Rare,MN16K,A2600NTSC,,,0443cfa9872cdb49069186413275fa21,
Burning Desire,Mystique,,,,,Extremely Rare,,A2600NTSC,,,19d6956ff17a959c48fcd8f4706a848d,
Cakewalk,CommaVid,,,,CM-008,Extremely Rare,,A2600NTSC,,,7f6533386644c7d6358f871666c86e79,
Cakewalk,CommaVid,Fabrizio Zavagli,Hack,,,,,A2600PAL,,,0eebfb60d437796d536039701ec43845,
California Games,Epyx,,,1988,8056100286,Rare,A16K,A2600NTSC,,,9ab72d3fd2cc1a0c9adb504502579037,
California Games,Epyx,,,1988,8056100286,Rare,A16K,A2600PAL,,,8068e07b484dfd661158b3771d6621ca,
Candi,,,Hack,,,,,A2600NTSC,,,85478bb289dfa5c63726b9153992a920,
Candi,,,Hack,,,,,A2600NTSC,,,0e0808227ef41f6825c06f25082c2e56,
Canguru (Brazil),Zirok,,,,,,,A2600NTSC,,,6d8a04ee15951480cb7c466e5951eee0,
Canyon Bomber,Atari,David Crane,,1978,CX2607,Uncommon,,A2600NTSC,,,feedcc20bc3ca34851cd5d9e38aa2ca6,
Canyon Bomber,Atari,David Crane,,1978,CX2607,Uncommon,,A2600NTSC,,,3051b6071cb26377cd428af155e1bfc4,
Carnival,CBS Electronics,,,1983,,,,A2600PAL,,,de29e46dbea003c3c09c892d668b9413,
Carnival,CCE,,,,,,,A2600NTSC,,,3d6fc7a19be76d808aa233415cb583fc,
Carnival,Coleco,,,1982,2468,Uncommon,,A2600NTSC,,,028024fb8e5e5f18ea586652f9799c96,
Casino,Atari,Bob Whitehead,,1978,CX2652,Uncommon,,A2600PAL,Paddles,Paddles,2bc26619e31710a9884c110d8430c1da,http://www.atariage.com/manual_thumbs.html?SoftwareID=909
Casino (a.k.a. Poker Plus),Sears,,,1978,CX2652,Uncommon,,A2600NTSC,Paddles,Paddles,b816296311019ab69a21cb9e9e235d12,http://www.atariage.com/manual_thumbs.html?SoftwareID=909
Cat and Mouse,,George Veeder,Hack,,,,,A2600NTSC,,,a2de0fc85548871279ed2a3c1325c13e,
Cat Trax,UA,,,,,,,A2600NTSC,,,76f66ce3b83d7a104a899b4b3354a2f2,
Cat Trax,UA,Thomas Jentzsch,Hack,,,,,A2600PAL,,,b7903268e235310dc346a164af4c7022,
Cathouse Blues,Mystique,,,,,Extremely Rare,,A2600NTSC,,,9e192601829f5f5c2d3b51f8ae25dbe5,
Centipede,Atari,,,1982,CX2676,Common,A8K,A2600NTSC,,,91c2098e88a6b13f977af8c003e0bca5,http://www.atariage.com/manual_thumbs.html?SoftwareID=911
Centipede,Atari,,,1982,CX2676,Common,A8K,A2600PAL,,,17d000a2882f9fdaa8b4a391ad367f00,http://www.atariage.com/manual_thumbs.html?SoftwareID=911
Centipede,Atari,,Prototype,1982,,,,A2600PAL,,,2f11ba54609777e2c6a5da9b302c98e8,http://www.atariage.com/manual_thumbs.html?SoftwareID=911
Centipede,Atari,,,1984,CX7801,Common,,A7800NTSC,,,5a09946e57dbe30408a8f253a28d07db,http://www.atariage.com/manual_thumbs.html?SoftwareID=2120
Centipede,Atari,,,1984,CX7801,Common,,A7800PAL,,,38c056a48472d9a9e16ebda5ed91dae7,http://www.atariage.com/manual_thumbs.html?SoftwareID=2120
Centipede 2k,Eduardo,,Hack,2000,,,A8K,A2600NTSC,,,10958cd0a1a81d599005f1797ab0e51d,
Challenge,Funvision,,,,,Extremely Rare,,A2600PAL,,,9905f9f4706223dadee84f6867ede8e3,
Challenge,Zellers,,,,,,,A2600NTSC,,,73158ea51d77bf521e1369311d26c27b,
Challenge of...NEXAR,Spectravideo,,,1982,SA-206,Rare,,A2600NTSC,,,5d799bfa9e1e7b6224877162accada0d,
Challenge of...NEXAR,Spectravideo,,,1982,SA-206,Rare,,A2600PAL,,,3d9c2fccf8b11630762ff00811c19277,
Challenge of...NEXAR,Spectravideo,,,,SA-206,Rare,,A2600PAL,,,1da2da7974d2ca73a823523f82f517b3,
Championship Soccer (a.k.a. International Soccer),,,,,MT5687,Uncommon,,A2600NTSC,,,3f6dbf448f25e2bd06dea44248eb122d,
Championship Soccer (a.k.a. Pele's Soccer),,,,,CX2616,Common,,A2600NTSC,,,ace319dc4f76548659876741a6690d57,
Championship Soccer (a.k.a. Pele's Soccer),Atari,,,,CX2616,Common,,A2600PAL,,,7a09299f473105ae1ef3ad6f9f2cd807,
Chase the Chuckwagon,Spectravideo,,,1983,,Unbelievably Rare,,A2600NTSC,,,3e33ac10dcf2dff014bc1decf8a9aea4,
Checkers,Activision,Alan Miller,,1980,AG-003,Extremely Rare,,A2600NTSC,,,3f5a43602f960ede330cd2f43a25139e,
Checkers,Activision,Alan Miller,,1980,AG-003,Extremely Rare,,A2600NTSC,,,7edc8fcb319b3fb61cac87614afd4ffa,
Checkers (32-in-1),Atari,Alan Miller,,,,,,A2600PAL,,,bce93984b920e9b56cf24064f740fe78,
China Syndrome,Spectravideo,,,1982,SA-205,Rare,,A2600NTSC,,,749fec9918160921576f850b2375b516,
Chinese Character Demo,,,,,,,,A2600NTSC,,,36f9a953ebdd9a8be97ccf27a2041903,
Choplifter!,Atari,Dan Gorlin,,1987,CX7821,Common,,A7800NTSC,,,93e4387864b014c155d7c17877990d1e,http://www.atariage.com/manual_thumbs.html?SoftwareID=2121
Choplifter!,Atari,Dan Gorlin,,1987,CX7821,Common,,A7800PAL,,,59d4edb0230b5acc918b94f6bc94779f,http://www.atariage.com/manual_thumbs.html?SoftwareID=2121
Chopper Command,Activision,Bob Whitehead,,1982,AX-015,Uncommon,,A2600NTSC,,,c1cb228470a87beb5f36e90ac745da26,http://www.atariage.com/manual_thumbs.html?SoftwareID=921
Chopper Command,Activision,Bob Whitehead,,1982,AX-015,Uncommon,,A2600NTSC,,,25d4be3309b89583c6b39d9f93bf654f,http://www.atariage.com/manual_thumbs.html?SoftwareID=921
Chopper Command,Activision,Bob Whitehead,,1982,AX-015,Uncommon,,A2600PAL,,,114c599454d32f74c728a6e1f71012ba,http://www.atariage.com/manual_thumbs.html?SoftwareID=921
Chopper Command,CCE,Bob Whitehead,,,,,,A2600NTSC,,,85a4133f6dcf4180e36e70ad0fca0921,http://www.atariage.com/manual_thumbs.html?SoftwareID=921
Chopper Command,Supervision,Bob Whitehead,,,,,,A2600PAL,,,b9f9c0fed0db08c34346317f3957a945,http://www.atariage.com/manual_thumbs.html?SoftwareID=921
Chuck Norris Superkicks,Xonox,,,,99003,Extremely Rare,,A2600NTSC,,,3f58f972276d1e4e0e09582521ed7a5b,
Circus Atari,Atari,Mike Lorenzen,,1978,CX2630,Common,,A2600NTSC,,,a29df35557f31dfea2e2ae4609c6ebb7,http://www.atariage.com/manual_html_page.html?SoftwareID=927
Circus Atari,Atari,Mike Lorenzen,,1978,CX2630,Common,,A2600NTSC,Paddles,Paddles,a7b96a8150600b3e800a4689c3ec60a2,http://www.atariage.com/manual_html_page.html?SoftwareID=927
Circus Atari,Atari,Mike Lorenzen,,1978,CX2630,Common,,A2600PAL,,,30e0ab8be713208ae9a978b34e9e8e8c,http://www.atariage.com/manual_html_page.html?SoftwareID=927
Climber 5,,Dennis Debro,Prototype,,,,,A2600NTSC,,,d82c8a58098a6b46c5b81c16180354d1,
Coco Nuts,Telesys,,,1982,1001,Rare,,A2600NTSC,,,1e587ca91518a47753a28217cd4fd586,
Codebreaker,Atari,,,1978,CX2643,Uncommon,,A2600NTSC,Keypad,Keypad,5846b1d34c296bf7afc2fa05bbc16e98,http://www.atariage.com/manual_thumbs.html?SoftwareID=931
Codebreaker,Atari,,,1978,CX2643,Uncommon,,A2600NTSC,Keypad,Keypad,83f50fa0fbae545e4b88bb53b788c341,http://www.atariage.com/manual_thumbs.html?SoftwareID=931
Codebreaker,Atari,,,1978,CX2643,Uncommon,,A2600PAL,Keypad,Keypad,a47e26096de6f6487bf5dd2d1cced294,http://www.atariage.com/manual_thumbs.html?SoftwareID=931
Coffee Cup Soccer,,Matthias Jaap,Hack,,,,,A2600NTSC,,,551a64a945d7d6ece81e9c1047acedbc,
Col 'N,HomeVision,,,,554-33391,Extremely Rare,,A2600NTSC,,,4093382187f8387e6d011883e8ea519b,
Color Bar Generator,Videosoft,,Prototype,,VS1008,,,A2600NTSC,,,76a9bf05a6de8418a3ebc7fc254b71b4,
Color Table Display Helper,,,,,,,,A2600NTSC,,,e5a6e0bb7d56e2f08b237e15076e5699,
Color Test,Atari,,,1984,,,,A7800NTSC,,,441ac404cdc7bcbd4d787f911df7bf0d,
Colors Demo,,,,,,,,A2600NTSC,,,3f9431cc8c5e2f220b2ac14bbc8231f4,
Colours Selector,,,,,,,,A2600NTSC,,,9989f974c3cf9c641db6c8a70a2a2267,
Combat,Atari,Joe Decuir,,1977,CX2601,Common,,A2600NTSC,,,4c8832ed387bbafc055320c05205bc08,http://www.atariage.com/manual_thumbs.html?SoftwareID=935
Combat,Atari,Joe Decuir,,1977,CX2601,Common,,A2600PAL,,,e8aa36e3d49e9bfa654c25dcc19c74e6,http://www.atariage.com/manual_thumbs.html?SoftwareID=935
Combat - Tank Plus,,,,,CX2601,Common,,A2600NTSC,,,ac05c0e53a5e7009ddd75ed4b99949fc,
Combat - Tank Plus,,,,,CX2601,Common,,A2600NTSC,,,be35d8b37bbc03848a5f020662a99909,
Combat (32-in-1),Atari,Joe Decuir,,,,,,A2600PAL,,,0ef64cdbecccb7049752a3de0b7ade14,
Combat II,Atari,,Prototype,1982,,,,A2600NTSC,,,b0c9cf89a6d4e612524f4fd48b5bb562,
Combat Rock,,Paul Slocum,Hack,,,,,A2600NTSC,,,e63efdfda9a4003dcd77a854a781a06a,
Combat Rock,,,,,,,,A2600NTSC,,,5385cf2a04de1d36ab55c73174b84db0,
Commando,Activision,Mike Reidel,,1988,,,,A2600PAL,,,de1e9fb700baf8d2e5ae242bffe2dbda,
Commando,Atari,,,1988,,,,A2600NTSC,,,5d2cc33ca798783dee435eb29debf6d6,
Commando,Atari,Dwain Skinner,,1989,CX7838,Scarce,A78SGP,A7800NTSC,,,2e8e28f6ad8b9b9267d518d880c73ebb,http://www.atariage.com/manual_thumbs.html?SoftwareID=2166
Commando,Atari,Dwain Skinner,,1989,CX7838,Scarce,A78SGP,A7800PAL,,,55da6c6c3974d013f517e725aa60f48e,http://www.atariage.com/manual_thumbs.html?SoftwareID=2166
Commando Raid,US Games,,,,VC 1004,Rare,,A2600NTSC,,,f457674cef449cfd85f21db2b4f631a7,
Commando Raid,US Games,,,,VC 1004,Rare,,A2600PAL,,,5f316973ffd107f7ab9117e93f50e4bd,
CompuMate,Spectravideo & Universum,,,,,,,A2600PAL,,,e7f005ddb6902c648de098511f6ae2e5,
Computer Chess,Atari,,Prototype,,,,,A2600NTSC,,,6a2c68f7a77736ba02c0f21a6ba0985b,
Condor Attack,High-Score Games,,,,,,,A2600PAL,,,e505bd8e59e31aaed20718d47b15c61b,
Condor Attack/Condor Attack/Vulture Attack,CCE/Ultravision/K-Tel Vision,,,,C-851,Extremely Rare,,A2600NTSC,,,1f21666b8f78b65051b7a609f1d48608,
Confrontation,Answer,,,,,,,A2600NTSC,,,f965cc981cbb0822f955641f8d84e774,
Congo Bongo,Sega,,,1983,006-01,Rare,,A2600NTSC,,,00b7b4cbec81570642283e7fc1ef17af,
Console Wars,Greg Thompson,,Hack,,,,,A2600NTSC,,,a81b29177f258494b499fbac69789cef,
Cookie Monster Munch,,,Prototype,,CX26102,,,A2600NTSC,Keypad,Keypad,57c5b351d4de021785cf8ed8191a195c,
Cookie Monster Munch,Atari,,,,CX26102,Rare,,A2600PAL,Keypad,Keypad,a0297c4788f9e91d43e522f4c561b4ad,
Corrida da Matematica,CCE,,,,,,,A2600NTSC,,,01e5c81258860dd82f77339d58bc5f5c,
Cosmic Ark,CCE,Rob Fulop,,,,,,A2600NTSC,,,98ef1593624b409b9fb83a1c272a0aa7,http://www.atariage.com/manual_thumbs.html?SoftwareID=945
Cosmic Ark,Imagic,Rob Fulop,,1982,IA3204,Uncommon,,A2600NTSC,,,ab5bf1ef5e463ad1cbb11b6a33797228,http://www.atariage.com/manual_thumbs.html?SoftwareID=945
Cosmic Ark,Imagic,Rob Fulop,,1982,IA3204,Uncommon,,A2600PAL,,,0fd72a13b3b6103fc825a692c71963b4,http://www.atariage.com/manual_thumbs.html?SoftwareID=945
Cosmic Ark,Imagic,Rob Fulop,,1982,IA3204,Uncommon,,A2600PAL,,,72d0acb5de0db662de0360a6fc59334d,http://www.atariage.com/manual_thumbs.html?SoftwareID=945
Cosmic Ark (Star Disable Option),,,,,,,,A2600NTSC,,,7d903411807704e725cf3fafbeb97255,http://www.atariage.com/manual_thumbs.html?SoftwareID=945
Cosmic Avenger,,,,,,,,A2600PAL,,,00ce76ad69cdc2fa36ada01ae092d5a6,
Cosmic Commuter,,Thomas Jentzsch,Hack,,,,,A2600PAL,,,8e879aa58db41edb67cbf318b77766c4,
Cosmic Commuter,Activision,John Van Ryzin,,1984,AG-038,Rare,,A2600NTSC,,,133b56de011d562cbab665968bde352b,
Cosmic Commuter,Activision,John Van Ryzin,,1984,AG-038,Rare,,A2600NTSC,,,ba657d940a11e807ff314bba2c8b389b,
Cosmic Commuter,CCE,John Van Ryzin,,,,,,A2600NTSC,,,5f1b7d5fa73aa071ba0a3c2819511505,
Cosmic Corridor,Zimag,,,,GN-040/708-111,Rare,,A2600NTSC,,,f367e58667a30e7482175809e3cec4d4,
Cosmic Creeps,Telesys,,,1982,1002,Rare,,A2600NTSC,,,3c853d864a1d5534ed0d4b325347f131,
Cosmic Creeps,Telesys,,,1982,1002,Rare,,A2600PAL,,,5835a78a88f97acea38c964980b7dbc6,
Cosmic Swarm,CommaVid,,,1982,CM-003,Rare,,A2600NTSC,,,e5f17b3e62a21d0df1ca9aee1aa8c7c5,
Cosmic Swarm,CommaVid,,,1982,CM-003,Rare,,A2600NTSC,,,9dec0be14d899e1aac4337acef5ab94a,
Cosmic Swarm,CommaVid,,,1982,,,,A2600PAL,,,2a2f46b3f4000495239cbdad70f17c59,
Cosmic Swarm,CommaVid,,,1982,,,,A2600PAL,,,36547bc6faa5132b87504e18d088e1d7,
Cosmic Swarm (32-in-1),Atari,,,,,,,A2600PAL,,,afe4eefc7d885c277fc0649507fbcd84,
Cosmic Town,ITT Family Games,,,,,,,A2600PAL,,,6c91ac51421cb9fc72c9833c4f440d65,
Counter Demo,,,,,,,,A2600NTSC,,,be561b286b6432cac71bccbae68002f7,
Crack'ed,Atari,Rovert Neve,,1988,CX7836,Common,A78SG,A7800NTSC,,,db691469128d9a4217ec7e315930b646,http://www.atariage.com/manual_thumbs.html?SoftwareID=2122
Crack'ed,Atari,Rovert Neve,,1988,CX7836,Common,A78SG,A7800PAL,,,7cbe78fa06f47ba6516a67a4b003c9ee,http://www.atariage.com/manual_thumbs.html?SoftwareID=2122
Crackpots,Activision,Dan Kitchen,,1983,AX-029,Rare,,A2600NTSC,,,a184846d8904396830951217b47d13d9,
Crackpots,Activision,Dan Kitchen,,1983,AX-029,Rare,,A2600NTSC,,,88ed87c011f699dd27321dbe404db6c8,
Crackpots,Activision,Dan Kitchen,,,AX-029,Rare,,A2600PAL,,,2825f4d068feba6973e61c84649489fe,
Crackpots,Activision,Dan Kitchen,,,AX-029,Rare,,A2600PAL,,,f3c431930e035a457fe370ed4d230659,
Crackpots,CCE,Dan Kitchen,,,,,,A2600NTSC,,,3f3ad2765c874ca13c015ca6a44a40a1,
Crash Dive,20th Century Fox,,,1983,11031,Extremely Rare,,A2600NTSC,,,fb88c400d602fe759ae74ef1716ee84e,
Crash Dive,20th Century Fox,Fabrizio Zavagli,Hack,,,,,A2600PAL,,,9072c142728a3a3d994956d03bfacba2,
Crazy Brix,,Bob DeCrescenzo,Homebrew,2011,,,A7816,A7800NTSC,,,0c9b124355d5328697a3b9e0011353f2
Crazy Brix,,Bob DeCrescenzo,Homebrew,2011,,,A7816,A7800NTSC,,,45e1d527becc96d1715e810d1c07ac27
Crazy Brix,,Bob DeCrescenzo,Homebrew,2011,,,A7816,A7800PAL,,,fc7db1a9243ce2140f716762b8352a5c
Crazy Climber,,,,,CX2683,Extremely Rare,,A2600NTSC,,,55ef7b65066428367844342ed59f956c,http://www.atariage.com/manual_html_page.html?SoftwareID=954
Crazy Valet,Hozer Video Games,,Homebrew,,,,,A2600NTSC,,,4a7eee19c2dfb6aeb4d9d0a01d37e127,
Criminal Pursuit,,,,,,Extremely Rare,,A2600NTSC,,,48f18d69799a5f5451a5f0d17876acef,
Cross Force,Spectravision,,,1982,SA-203,Rare,,A2600NTSC,,,c17bdc7d14a36e10837d039f43ee5fa3,
Cross Force,Spectravision,,,1982,SA-203,Rare,,A2600PAL,,,8f88309afad108936ca70f8b2b084718,
Cross Force,Spectravision,,,1982,SA-203,Rare,,A2600PAL,,,8372eec01a08c60dbed063c5524cdfb1,
Crossbow,Atari,,,1987,CX26139,Uncommon,,A2600NTSC,,,8cd26dcf249456fe4aeb8db42d49df74,
Crossbow,Atari,,,1987,CX26139,Uncommon,,A2600PAL,,,7e4783a59972ae2cd8384f231757ea0b,
Crossbow,Atari,,,1988,CX7844,Scarce,A78S9,A7800NTSC,Lightgun,Lightgun,a94e4560b6ad053a1c24e096f1262ebf,http://www.atariage.com/manual_thumbs.html?SoftwareID=2123
Crossbow,Atari,,,1988,CX7844,Scarce,A78S9,A7800PAL,Lightgun,Lightgun,63db371d67a98daec547b2abd5e7aa95,http://www.atariage.com/manual_thumbs.html?SoftwareID=2123
Cruise Missile/Radar,Froggo/Zellers,,,1982,FG 1007,Rare,,A2600NTSC,,,74f623833429d35341b7a84bc09793c0,
Crypts of Chaos,20th Century Fox,,,1982,11009,Rare,,A2600NTSC,,,384f5fbf57b5e92ed708935ebf8a8610,
Crystal Castles,Atari,,,1984,CX26110,Uncommon,A16KR,A2600NTSC,,,1c6eb740d3c485766cade566abab8208,
Crystal Castles,Atari,,Prototype,1984,,,A16KR,A2600NTSC,,,c68a6bafb667bad2f6d020f879be1d11,
Crystal Castles,Atari,,,1984,CX26110,Uncommon,A16KR,A2600NTSC,,,a6127f470306eed359d85eb4a9cf3c96,
Crystal Castles,Atari,,,1984,CX26110,Uncommon,A16KR,A2600PAL,,,ca7abc774a2fa95014688bc0849eee47,
Cubicolor,,Rob Fulop,Prototype,,,,,A2600NTSC,,,6fa0ac6943e33637d8e77df14962fbfc,
Cubis,,Eckhard Stolberg,Homebrew,1997,,,,A2600PAL,,,f74ad642552385c3daa203a2a6fc2291,
Cubis (6K),,Eckhard Stolberg,Homebrew,1997,,,,A2600NTSC,,,d2c957dd7746521b51bb09fde25c5774,
